observed_at_utc,departure_time_utc,stop_id,route_id_principal,tiempo_gtfs_min,google_eta_min,google_distance_m,condition,status_code,status_message
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2982,255.0,14.65,17.733333333333334,3397,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2981,355.0,15.083333333333332,14.5,2360,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3297,97.0,15.583333333333332,16.6,2956,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3222,323.0,14.766666666666666,14.016666666666667,2187,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3294,344.0,3.5833333333333335,13.283333333333333,1375,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3284,324.0,7.65,21.0,2090,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3571,336.0,14.499999999999998,14.466666666666667,2372,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,1920,325.0,16.0,19.5,3404,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3295,344.0,2.216666666666667,5.466666666666667,1049,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,5196,326.0,13.783333333333335,23.533333333333335,4701,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2340,344.0,2.7333333333333334,6.2,1221,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2338,344.0,4.7,15.333333333333334,1723,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3237,345.0,15.266666666666666,16.35,2483,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3491,342.0,12.083333333333332,16.7,2412,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3773,342.0,11.299999999999999,15.666666666666666,2179,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2339,344.0,4.2,14.4,1569,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2341,344.0,1.5333333333333334,4.55,837,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,4143,324.0,8.25,18.466666666666665,1991,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3057,345.0,15.9,29.283333333333335,5675,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2201,338.0,15.683333333333332,19.383333333333333,4315,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3492,380.0,10.633333333333333,14.766666666666667,1981,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3061,160.0,13.533333333333335,25.35,4815,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3283,324.0,11.033333333333333,10.5,766,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3490,342.0,12.733333333333333,17.583333333333332,2603,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2334,347.0,12.266666666666667,25.866666666666667,3884,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,1982,326.0,12.916666666666668,22.3,4398,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3935,342.0,13.666666666666666,18.766666666666666,2881,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2013,336.0,14.166666666666668,29.033333333333335,4948,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3572,336.0,13.583333333333332,15.633333333333333,2117,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2012,336.0,14.883333333333335,34.3,7652,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3060,345.0,13.816666666666668,25.9,4921,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,5157,160.0,15.750000000000004,31.25,6502,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,4256,344.0,5.366666666666667,9.766666666666667,2071,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,5197,324.0,9.433333333333334,10.9,1526,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2335,347.0,10.233333333333334,22.416666666666668,3223,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2011,336.0,15.600000000000001,33.416666666666664,7764,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2861,336.0,14.799999999999999,25.366666666666667,5427,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3058,345.0,15.083333333333334,28.0,5382,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,5174,336.0,15.633333333333331,26.716666666666665,5745,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2312,325.0,12.883333333333333,12.116666666666667,1806,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3363,344.0,8.033333333333333,12.866666666666667,3131,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2313,324.0,12.25,11.083333333333334,1495,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2860,325.0,8.516666666666667,24.733333333333334,4254,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,5159,160.0,14.41666666666667,30.983333333333334,5328,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3059,345.0,14.766666666666667,27.383333333333333,5269,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2014,160.0,13.133333333333335,24.466666666666665,4592,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,1921,325.0,14.883333333333333,17.516666666666666,2853,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3538,348.0,13.266666666666666,15.183333333333334,1879,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,5158,160.0,14.983333333333336,31.233333333333334,6137,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,4113,326.0,15.950000000000003,25.333333333333332,5634,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2015,160.0,12.666666666666668,23.433333333333334,4365,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3570,336.0,15.166666666666664,15.35,2782,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2923,354.0,13.416666666666668,30.083333333333332,5516,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2223,96.0,15.95,25.85,3492,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2884,336.0,15.133333333333333,26.666666666666668,5337,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2080,358.0,14.166666666666668,26.683333333333334,6288,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,4135,341.0,15.016666666666667,36.583333333333336,8022,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,1981,326.0,14.716666666666669,24.35,4814,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2310,325.0,14.133333333333333,15.8,2423,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3099,344.0,15.033333333333333,21.933333333333334,5601,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2999,342.0,14.733333333333333,21.566666666666666,3380,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,1915,160.0,11.55,20.066666666666666,3844,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2224,371.0,15.133333333333333,32.733333333333334,7304,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2983,255.0,12.950000000000001,20.483333333333334,4279,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3281,319.0,13.15,21.733333333333334,4601,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3122,341.0,13.65,26.116666666666667,4950,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2333,350.0,13.0,27.266666666666666,4147,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,1983,160.0,12.066666666666668,21.083333333333332,4096,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2883,336.0,15.549999999999999,42.05,5230,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2311,325.0,13.333333333333332,13.9,2024,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,5166,336.0,16.083333333333332,33.61666666666667,4371,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,1952,319.0,15.5,24.25,5645,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,5160,160.0,13.833333333333336,27.583333333333332,4977,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3121,341.0,14.616666666666667,22.05,4676,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2331,350.0,15.366666666666667,34.13333333333333,8222,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2862,350.0,14.216666666666665,24.5,5208,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3100,344.0,14.666666666666666,21.35,5457,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,5167,336.0,14.999999999999998,25.783333333333335,5517,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2220,351.0,7.75,26.616666666666667,5138,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2332,350.0,13.866666666666667,32.25,7704,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2392,324.0,11.0,19.9,3547,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2337,375.0,7.0,18.0,2385,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,1811,347.0,15.5,26.583333333333332,3729,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2890,350.0,13.25,31.866666666666667,6347,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2858,325.0,10.5,23.316666666666666,4592,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3362,344.0,9.2,14.316666666666666,3498,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2886,350.0,13.049999999999999,19.4,4762,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2336,375.0,9.15,20.5,2864,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2924,354.0,12.350000000000001,25.866666666666667,5206,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2885,371.0,14.333333333333332,23.15,5062,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2984,325.0,11.583333333333334,25.583333333333332,5318,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,3120,341.0,15.283333333333333,19.266666666666666,4490,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,4241,325.0,14.516666666666666,16.666666666666668,2608,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2887,350.0,12.799999999999999,18.933333333333334,4679,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2859,325.0,9.233333333333334,20.266666666666666,3967,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2888,350.0,11.899999999999999,17.683333333333334,4387,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2889,344.0,11.266666666666666,16.766666666666666,4157,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2966,358.0,15.0,47.05,6435,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,4447,379.0,15.333333333333334,31.75,5314,ROUTE_EXISTS,0,
2026-09-14T16:47:07.157796+00:00,2026-09-14T16:47:06.911508Z,2922,354.0,14.900000000000002,39.03333333333333,8886,ROUTE_EXISTS,0,
2026-09-14T16:47:08.611611+00:00,2026-09-14T16:47:06.911508Z,1999,325.0,17.0,23.533333333333335,4701,ROUTE_EXISTS,0,
2026-09-14T16:47:08.611611+00:00,2026-09-14T16:47:06.911508Z,2579,354.0,18.01666666666667,32.28333333333333,6541,ROUTE_EXISTS,0,
